,userId,user_vector,avg_rating,num_movies_rated
253,254,"[3.91071429 4.625      4.25       3.76190476 4.         3.84375
 4.03846154 3.90540541 4.25       3.95       4.07142857 4.17857143
 3.70454545 4.625      4.25       4.16666667 4.16666667 4.
 4.75       0.        ]",3.965686274509804,102
254,255,"[2.66666667 2.         1.83333333 2.82142857 1.5        1.25
 1.         4.2        2.66666667 3.         3.         1.
 3.5        5.         2.75       1.         0.         1.33333333
 0.         0.        ]",2.6285714285714286,35
255,256,"[3.91       3.46428571 3.94117647 3.91071429 3.28571429 3.98
 4.02272727 4.06862745 4.26470588 4.01428571 4.         4.08333333
 3.94117647 4.16666667 4.         4.         3.80769231 4.33333333
 0.         0.        ]",3.9568345323741005,139
256,257,"[3.4        3.5        3.5        3.35       3.5        3.16666667
 3.5        3.42857143 3.25       3.5        0.         0.
 0.         0.         3.75       0.         0.         2.5
 0.         0.        ]",3.3125,16
257,258,"[3.375      4.875      5.         5.         3.75       5.
 4.6        3.55555556 5.         4.         4.5        4.5
 3.3125     2.25       0.         0.         0.5        0.
 0.         0.        ]",4.125,20
258,259,"[2.8        4.         3.75       4.08333333 3.1        3.44444444
 3.25       2.0625     4.         1.66666667 0.         0.
 2.7        0.         0.         0.         0.         0.
 0.         0.        ]",3.108695652173913,23
259,260,"[3.63333333 4.09090909 4.08333333 3.76530612 3.76666667 3.4375
 3.57462687 3.71875    3.75       3.87037037 3.5        3.69230769
 3.78571429 4.         4.25       3.75       0.         0.
 3.         0.        ]",3.7172131147540983,122
260,261,"[4.5        1.5        1.5        3.5        2.         5.
 4.22       3.84615385 4.13333333 4.16666667 0.         4.28571429
 4.42857143 3.625      1.         0.         4.75       4.
 0.         0.        ]",3.869047619047619,42
261,262,"[3.33333333 2.5        2.5        3.17647059 3.         3.06666667
 3.46153846 3.25       3.4        3.         3.5        3.
 4.5        0.         2.5        0.         0.         0.
 3.         0.        ]",3.217391304347826,46
262,263,"[3.8        4.13157895 4.         3.76785714 3.90625    3.79850746
 3.84868421 3.71052632 3.78571429 3.52380952 3.33333333 3.72222222
 3.88461538 4.16666667 4.16666667 3.58333333 4.         4.
 4.         0.        ]",3.7738095238095237,168
263,264,"[3.52173913 3.14285714 3.54545455 3.7        4.16666667 3.58333333
 3.52941176 3.21875    4.         3.05       3.625      3.1
 3.46428571 3.57142857 3.28571429 0.         3.5        0.
 0.         0.        ]",3.566666666666667,45
264,265,"[3.95833333 0.         3.         3.26086957 3.         3.27272727
 3.24137931 3.65714286 3.28571429 3.32142857 2.45454545 3.6
 3.52       3.375      3.         0.         4.         3.33333333
 0.         0.        ]",3.330769230769231,130
265,266,"[3.72222222 3.         2.33333333 3.22727273 3.35294118 2.07692308
 3.47826087 3.71428571 3.87096774 3.69565217 3.1        3.
 3.5483871  4.83333333 3.22222222 3.         0.         3.
 0.         0.        ]",3.4444444444444446,144
266,267,"[4.2        0.         4.         4.08333333 3.6        4.6
 3.73913043 4.15       3.         4.23076923 4.         3.4
 4.36842105 3.         5.         0.         5.         4.
 0.         0.        ]",4.065217391304348,46
267,268,"[3.1875     0.         0.         3.4        3.4        3.17647059
 3.27272727 3.         3.36363636 2.83870968 3.         4.
 3.38461538 2.5        3.5        2.         0.         5.
 4.25       0.        ]",3.29126213592233,103
268,269,"[3.57142857 4.5        4.         3.57142857 5.         4.
 3.85714286 2.88888889 3.5        3.36363636 5.         3.5
 3.         0.         4.         0.         0.         0.
 0.         0.        ]",3.4347826086956523,23
269,270,"[3.5        5.         5.         3.         5.         3.5
 4.         3.         3.5        3.14285714 0.         3.33333333
 3.25       0.         5.         0.         0.         0.
 0.         0.        ]",3.3125,32
270,271,"[3.375      3.         3.         3.25       3.         2.875
 3.26666667 2.77777778 3.1        3.41666667 3.14285714 3.5
 3.         4.         3.5        0.         0.         0.
 4.         0.        ]",3.176470588235294,34
271,272,"[3.45       3.66666667 3.66666667 3.7        3.         2.75
 3.5        3.625      4.125      3.71428571 3.5        0.
 3.69230769 3.5        0.         0.         3.7        3.5
 0.         0.        ]",3.64,25
272,273,"[3.9        4.66666667 4.11111111 4.03846154 4.2        3.91666667
 3.82352941 3.57142857 4.         4.         4.         5.
 4.2        4.         4.6        0.         4.33333333 2.
 0.         0.        ]",4.0,44
273,274,"[3.20491803 3.31410256 3.10526316 3.12328767 3.07913669 3.12149533
 3.42215569 3.25961538 3.46348315 3.27374302 3.21627907 3.38421053
 3.24725275 3.66666667 3.29268293 3.44444444 3.17241379 3.45238095
 4.         0.        ]",3.2302692664809656,1077
274,275,"[3.875      3.6        4.08333333 3.94968553 4.15       4.03896104
 4.13259669 3.83333333 4.36363636 4.29411765 3.5        4.75
 3.80952381 4.23076923 3.83333333 4.4        0.         4.4
 4.5        0.        ]",4.086956521739131,322
275,276,"[4.2        3.75       3.66666667 4.19047619 3.57142857 3.66666667
 4.75       4.66666667 0.         4.75       4.         5.
 4.83333333 5.         3.         0.         5.         0.
 0.         0.        ]",4.242424242424242,33
276,277,"[3.7        3.5        3.25       3.25       3.25       3.33333333
 2.5        3.8        3.         3.85714286 0.         0.
 3.875      0.         3.         0.         0.         0.
 0.         0.        ]",3.409090909090909,22
277,278,"[3.         5.         3.         3.45       0.         3.25
 4.25       0.         4.33333333 3.83333333 3.         4.16666667
 3.5        5.         3.         0.         0.         3.
 0.         0.        ]",3.78125,16
278,279,"[3.65909091 2.5        2.5        3.6        3.5        3.3125
 3.69811321 3.61688312 3.67105263 3.69642857 4.14285714 3.57894737
 3.69767442 3.5        3.         0.         3.41666667 3.83333333
 3.5        0.        ]",3.645390070921986,141
279,280,"[3.65909091 4.3        3.91666667 3.72105263 3.7826087  3.93846154
 4.20547945 3.7        4.20588235 4.25       4.16666667 4.14285714
 3.5        4.25       3.92857143 0.         4.2        0.
 0.         0.        ]",3.9012738853503186,157
280,281,"[3.16666667 2.5        2.25       3.38888889 4.5        2.8
 2.875      3.25       2.5        2.375      0.         1.
 3.         4.5        2.75       0.         4.5        0.
 0.         0.        ]",3.0588235294117645,17
281,282,"[4.08974359 4.5        4.4        3.92528736 4.21428571 3.98275862
 4.23563218 3.91836735 4.10416667 3.95833333 4.16666667 4.08823529
 4.2173913  4.         4.22222222 3.5        4.1        4.5
 0.         0.        ]",4.057894736842106,190
282,283,"[4.         2.5        2.66666667 3.05       3.         3.11111111
 3.90909091 4.         3.42857143 3.33333333 3.5        0.
 4.         5.         0.         0.         5.         0.
 0.         0.        ]",3.392857142857143,28
283,284,"[3.85       4.5        3.8        3.6        3.57142857 3.88235294
 3.58333333 3.73333333 3.35714286 3.68421053 0.         5.
 4.09090909 5.         4.5        0.         4.         3.5
 0.         0.        ]",3.757142857142857,70
284,285,"[0.         0.         0.         3.5        0.         3.78571429
 3.95       3.75       4.3        4.27777778 4.25       4.5
 0.         4.         0.         0.         0.         4.
 5.         0.        ]",3.896551724137931,29
285,286,"[3.70588235 4.5        4.35714286 3.45454545 4.         3.66666667
 3.96590909 3.58       3.975      3.94827586 3.94444444 4.
 3.30769231 4.         3.83333333 0.         3.5        0.
 5.         0.        ]",3.8294117647058825,85
286,287,"[2.13636364 1.85714286 1.53571429 2.69354839 2.6875     2.7962963
 3.25       1.79411765 2.78125    2.425      1.85714286 2.22222222
 2.35714286 3.375      2.5625     4.25       1.         1.
 4.         0.        ]",2.6598360655737703,122
287,288,"[3.15909091 3.24166667 3.11328125 3.18207283 3.255      3.24275362
 3.35798817 3.04736842 3.47340426 3.04819277 2.7        3.1
 3.05369128 3.31632653 3.23863636 3.66666667 3.53571429 3.17741935
 3.83333333 0.        ]",3.161137440758294,844
288,289,"[3.5        3.5        3.5        3.6875     3.66666667 2.9
 3.92857143 3.125      4.16666667 3.5        4.         0.
 3.25       4.25       3.5        3.5        0.         3.5
 0.         0.        ]",3.6842105263157894,19
289,290,"[4.35714286 4.16666667 4.3        3.96153846 4.22222222 4.26315789
 4.28461538 4.07692308 4.26315789 3.97826087 3.72222222 4.2173913
 4.         4.68421053 4.55555556 4.         4.         4.57142857
 4.14285714 0.        ]",4.149532710280374,214
290,291,"[4.23809524 3.66666667 3.8        3.         4.15384615 5.
 4.         4.33333333 4.5        4.25       0.         4.66666667
 4.42857143 4.         0.         0.         4.81818182 0.
 0.         0.        ]",4.24,25
291,292,"[3.58992806 3.58333333 3.53636364 3.0720339  3.40909091 3.2972973
 3.11842105 3.46910112 3.39423077 3.34166667 2.45833333 3.14
 3.46666667 3.66666667 3.23076923 2.75       3.625      3.2
 0.         0.        ]",3.2927170868347337,357
292,293,"[2.5        2.5        2.33333333 2.33333333 2.5        3.
 2.83333333 2.6        3.         2.71428571 3.         3.
 2.5        3.         2.         0.         0.         0.
 3.         0.        ]",2.588235294117647,17
293,294,"[2.48913043 2.66666667 2.14285714 2.53815261 2.83333333 2.51923077
 2.87179487 2.48863636 2.79661017 2.60465116 2.71428571 2.5
 2.76744186 3.         2.5        4.         0.         2.55555556
 2.33333333 0.        ]",2.5885714285714285,350
294,295,"[3.07142857 0.         4.5        4.5        5.         4.5
 4.16666667 3.17857143 4.17647059 3.9        5.         4.625
 2.75       0.         0.         0.         5.         3.5
 3.5        0.        ]",3.8636363636363638,33
295,296,"[2.64285714 4.75       5.         5.         3.83333333 5.
 4.75       3.40909091 5.         4.83333333 0.         5.
 2.57142857 4.7        0.         4.5        3.         5.
 0.         0.        ]",4.113636363636363,22
296,297,"[1.875      0.         0.         2.2        1.         2.14285714
 2.69565217 2.40740741 3.45       2.58181818 2.2        2.72727273
 1.83333333 2.5        0.         0.         3.         0.
 3.         0.        ]",2.6206896551724137,58
297,298,"[2.57668712 2.79347826 1.96       2.25367647 2.33146067 1.94573643
 2.42910448 2.51666667 2.75700935 2.5        2.26470588 2.81578947
 2.721875   2.6        2.61538462 2.85       2.41666667 2.625
 3.625      0.        ]",2.3894806924101197,751
298,299,"[3.5        0.         3.         4.         2.5        3.
 4.2        3.66666667 3.         3.71428571 3.83333333 3.
 3.5        4.         0.         0.         0.         0.
 0.         0.        ]",3.6666666666666665,18
299,300,"[5.         0.         0.         4.33333333 5.         4.57142857
 4.36363636 4.16666667 4.21428571 4.27777778 3.75       3.625
 4.5        4.5        0.         0.         4.5        3.5
 4.         0.        ]",4.346153846153846,26
300,301,"[3.04347826 3.6        3.         3.28125    2.95454545 3.60526316
 3.83695652 2.58333333 4.11764706 3.109375   0.75       3.5
 2.71428571 3.         3.5        0.         2.7        4.5
 0.         0.        ]",3.340659340659341,91
301,302,"[4.         0.         0.         4.14285714 0.         3.8
 4.16666667 3.77777778 3.88888889 3.78571429 0.         3.
 4.2        0.         0.         0.         0.         3.
 0.         0.        ]",3.8846153846153846,26
302,303,"[4.28947368 0.         5.         3.35       3.         2.66666667
 3.3        4.34782609 3.         4.         4.         3.66666667
 4.31666667 0.         0.         0.         5.         0.
 0.         0.        ]",3.9285714285714284,42
303,304,"[4.02       4.         3.89473684 3.73846154 3.63157895 3.80434783
 3.87692308 3.7826087  3.57142857 3.86666667 3.5        3.75
 4.07142857 3.875      3.8        0.         5.         3.6
 0.         0.        ]",3.820809248554913,173
304,305,"[3.59848485 3.83333333 3.7037037  3.97037037 3.475      3.8015873
 3.93145161 3.76940639 4.13114754 3.85714286 4.01886792 3.725
 3.74615385 4.37878788 3.92857143 0.         3.20454545 4.40909091
 4.25       0.        ]",3.8819188191881917,542
305,306,"[3.5        3.54166667 3.5        3.47       3.28571429 3.475
 3.         3.4        4.         2.96153846 3.04761905 3.16666667
 3.3125     0.         3.41666667 0.         3.33333333 3.
 0.         0.        ]",3.316666666666667,90
306,307,"[3.08119658 3.32857143 2.69863014 2.59101655 2.95977011 2.59655172
 2.99448529 2.8        3.1559633  2.68       2.07627119 2.86607143
 2.86206897 3.26923077 2.87837838 2.         3.33333333 3.38888889
 3.66666667 0.        ]",2.675,780
307,308,"[3.32142857 2.88461538 2.975      2.53030303 3.52777778 2.725
 2.13636364 2.07692308 1.25       1.5        0.75       1.33333333
 2.68181818 1.16666667 3.375      3.         3.72222222 0.
 0.         0.        ]",2.369565217391304,92
308,309,"[3.875      4.         3.75       4.         3.5625     3.8
 3.83333333 3.84615385 3.7        3.38888889 2.875      3.36363636
 3.2        3.92307692 4.5        0.         2.25       4.3
 3.78571429 0.        ]",3.798780487804878,82
309,310,"[3.         4.         4.         3.24242424 3.5        3.42307692
 3.76315789 3.02777778 2.88888889 2.08333333 2.         3.25
 3.66666667 4.75       3.5        0.         0.         3.5
 0.         0.        ]",3.3529411764705883,51
310,311,"[3.125      3.         3.         1.6        0.5        1.5
 2.27272727 2.55555556 2.5        3.         4.         0.
 3.         1.75       0.         0.         3.5        2.75
 0.         0.        ]",2.4318181818181817,22
311,312,"[3.71111111 0.         4.         3.53846154 3.8125     3.83333333
 4.01388889 3.58333333 3.89473684 3.53225806 3.54385965 3.56
 3.6056338  4.38095238 3.         5.         4.         3.5
 4.         0.        ]",3.7752808988764044,178
312,313,"[3.47126437 3.         2.37037037 3.01265823 3.23636364 3.37931034
 3.61538462 3.49565217 3.73913043 3.70212766 3.78431373 3.64
 3.34090909 3.7        2.375      0.         0.         3.
 3.25       0.        ]",3.463235294117647,272
313,314,"[2.90625    3.125      3.15384615 3.17142857 3.23076923 3.39130435
 3.47058824 2.76315789 3.1        2.73076923 2.8        3.
 2.91304348 3.4        3.16666667 0.         3.66666667 2.5
 0.         0.        ]",3.0686274509803924,102
314,315,"[3.         3.         3.         3.5        3.         4.16666667
 3.84615385 3.         0.         2.33333333 2.33333333 0.
 2.5        3.66666667 3.         0.         0.         2.75
 0.         0.        ]",3.3076923076923075,26
315,316,"[2.78571429 2.16666667 2.33333333 2.9        2.83333333 1.8
 2.625      2.875      3.14285714 3.15384615 3.1875     3.3
 3.25       0.         2.7        3.         0.         0.
 3.5        0.        ]",2.9404761904761907,42
316,317,"[3.11111111 3.         3.         3.68965517 3.         4.
 3.75257732 3.68292683 3.9        3.71641791 3.66666667 3.6875
 3.4375     3.92307692 0.         3.5        3.54545455 2.
 3.4        0.        ]",3.7019867549668874,151
317,318,"[3.58561644 3.76428571 3.67272727 3.79638009 3.60215054 3.70121951
 3.81441718 3.53142857 3.73809524 3.61419753 3.42307692 3.72881356
 3.536      3.82432432 3.58928571 4.         3.6        3.92857143
 3.91666667 3.5       ]",3.7432432432432434,703
318,319,"[4.38888889 4.42857143 4.41666667 4.14285714 4.125      4.22222222
 4.52941176 4.38888889 4.75       4.66666667 0.         4.75
 4.35714286 4.5        4.5        0.         4.35714286 0.
 0.         0.        ]",4.428571428571429,28
319,320,"[3.5        3.6        3.5        3.6        3.75       0.
 2.83333333 3.46153846 3.75       3.5        4.         4.
 3.58333333 0.         0.         4.         3.75       0.
 0.         0.        ]",3.46875,16
320,321,"[3.85714286 3.33333333 3.42857143 3.52173913 3.83333333 3.54545455
 3.69230769 3.69230769 3.66666667 3.5        3.5        3.5
 3.75       3.         3.33333333 0.         3.66666667 0.
 0.         0.        ]",3.5555555555555554,45
321,322,"[3.54166667 3.25       3.         3.32051282 3.04545455 3.38235294
 3.4        3.32142857 3.4375     3.85       3.         3.92857143
 3.11111111 4.         2.5        4.         3.25       0.
 3.5        0.        ]",3.372093023255814,86
322,323,"[3.175      3.75       3.4        3.21428571 3.25       3.1
 3.26923077 2.85       3.34615385 3.20588235 2.25       3.5
 2.79411765 3.4        3.875      0.         2.57142857 2.5
 0.         0.        ]",3.1538461538461537,78
323,324,"[2.66666667 0.         0.         3.         3.         3.25
 3.1        4.         3.4        3.         0.         0.
 3.         0.         4.         0.         0.         2.
 0.         0.        ]",3.0,17
324,325,"[3.35897436 3.4        3.5        3.40217391 3.45454545 3.34375
 3.93478261 3.12195122 3.77777778 3.5        3.7        3.68421053
 3.66666667 3.6        3.375      2.         0.         3.5
 4.5        0.        ]",3.5694444444444446,216
325,326,"[4.09090909 0.         0.         3.57692308 3.4        4.03571429
 4.13402062 4.20689655 4.20967742 4.08139535 3.66666667 3.35714286
 4.2        4.26470588 5.         4.33333333 3.66666667 4.5
 3.         0.        ]",4.032786885245901,122
326,327,"[3.21428571 3.         3.875      4.31818182 3.         4.75
 4.09090909 2.7        3.61111111 3.375      3.9        4.16666667
 4.25       0.         2.         0.         4.         0.
 0.         0.        ]",4.078947368421052,38
327,328,"[3.2375     3.22727273 3.35294118 3.31081081 3.48863636 3.07692308
 3.29104478 3.15909091 3.38235294 3.1625     3.7        2.9
 3.         3.45       3.16666667 3.         2.97368421 2.64285714
 0.         0.        ]",3.269607843137255,204
328,329,"[2.5        0.         0.         2.71428571 2.75       0.
 3.3125     1.25       2.3        3.08333333 3.5        3.
 0.5        3.         5.         0.         0.         2.
 4.         0.        ]",2.7222222222222223,18
329,330,"[3.70833333 4.         3.86111111 3.71333333 3.76       3.58571429
 3.85882353 3.54032258 3.75641026 3.6        4.17857143 3.76470588
 3.45833333 4.0625     4.         0.         3.58333333 3.75
 0.         0.        ]",3.70959595959596,198
330,331,"[3.31914894 3.25       3.         3.58510638 3.21428571 3.45
 4.125      3.3627451  3.90909091 3.69512195 3.7        3.42857143
 3.46428571 3.58333333 3.16666667 2.5        3.78571429 5.
 5.         0.        ]",3.6156716417910446,134
331,332,"[3.53174603 3.8125     3.9375     3.59649123 3.4375     3.72580645
 3.79047619 3.37634409 3.83333333 3.5234375  3.5        3.9
 3.21296296 3.7        3.5        4.         3.44117647 3.25
 3.875      0.        ]",3.600467289719626,214
332,333,"[2.6        2.         1.5        2.2        1.         3.
 3.28571429 3.25       3.         1.33333333 2.         0.
 1.         3.         0.         0.         0.         4.
 0.         0.        ]",2.45,20
333,334,"[3.52884615 3.72727273 3.65789474 3.52       3.58       3.61290323
 3.39534884 3.44047619 3.6        3.14583333 2.83333333 2.81818182
 3.48148148 3.         3.3125     0.         3.5        3.5
 0.         0.        ]",3.410569105691057,123
334,335,"[4.5        0.         0.         3.25       0.         3.7
 3.64285714 4.125      3.75       4.4375     3.         5.
 4.75       3.5        0.         0.         0.         4.25
 0.         0.        ]",3.6136363636363638,22
335,336,"[4.21428571 4.33333333 4.33333333 4.15625    4.375      4.20833333
 4.36       4.26666667 4.42857143 4.34615385 4.         4.41666667
 5.         4.16666667 2.5        0.         0.         0.
 4.         0.        ]",4.311111111111111,45
336,337,"[4.27272727 0.         4.25       3.7        4.5        4.33333333
 4.21428571 4.52941176 4.27272727 4.43478261 4.         4.8
 4.33333333 4.         4.         0.         0.         5.
 0.         0.        ]",4.17741935483871,62
337,338,"[2.5        1.16666667 1.75       2.85714286 2.5        2.75
 3.26666667 2.6        4.05       3.5        3.33333333 3.4
 2.9        3.         0.         2.         2.5        0.
 0.         0.        ]",2.935483870967742,31
338,339,"[3.71621622 3.88461538 3.64285714 3.93571429 3.33928571 4.16666667
 4.2295082  3.78125    4.36458333 4.28804348 4.125      4.16666667
 4.00925926 4.2972973  3.5        4.31818182 3.25862069 4.4
 4.5        0.        ]",4.082491582491582,297
339,340,"[4.33333333 4.         4.         3.66666667 4.         3.5
 4.18181818 4.07692308 4.         4.         4.         4.
 4.16666667 4.         4.         0.         4.5        5.
 0.         0.        ]",4.090909090909091,22
340,341,"[3.89285714 4.125      3.91666667 3.75862069 3.78571429 3.6
 3.9375     3.73076923 4.25       3.8125     4.         5.
 3.38888889 4.         3.         0.         4.         3.5
 0.         0.        ]",3.8333333333333335,42
341,342,"[3.2        3.         2.5        2.92857143 2.5        2.71428571
 3.10526316 3.3        3.42857143 3.46666667 2.71428571 3.33333333
 2.5        0.         0.         0.         0.         2.
 0.         0.        ]",3.0,53
342,343,"[3.63636364 3.35714286 3.75       3.68181818 3.7        3.66666667
 4.2        3.54166667 4.05882353 4.33333333 3.33333333 4.
 3.75       5.         0.         4.         0.         0.
 4.         0.        ]",3.978723404255319,47
343,344,"[4.33333333 4.5        4.35714286 4.21875    4.16666667 4.09090909
 3.175      4.06818182 3.8        3.42307692 2.         2.8125
 4.30952381 3.66666667 4.5        0.         3.7        4.75
 0.         0.        ]",3.8,55
344,345,"[3.5        0.         3.         3.75       4.         3.97619048
 3.89655172 3.9        3.75       3.75       3.77777778 3.7
 3.875      4.         3.         0.         0.         0.
 0.         0.        ]",3.84,50
345,346,"[3.33333333 4.         0.         3.35       3.75       3.76923077
 3.72105263 3.375      3.609375   3.64473684 3.81578947 3.675
 3.25       3.9        0.         4.         0.         0.
 3.875      0.        ]",3.66793893129771,131
346,347,"[3.6875     4.25       4.         3.72727273 4.         3.625
 3.61538462 3.4        3.         3.53333333 4.         3.25
 3.42857143 3.33333333 4.         0.         4.         3.
 0.         0.        ]",3.5555555555555554,36
347,348,"[4.625      0.         0.         4.68181818 4.625      4.875
 4.76785714 4.72727273 4.85294118 4.82142857 4.5        4.6875
 5.         4.75       4.5        4.         4.75       4.
 0.         0.        ]",4.704545454545454,44
348,349,"[3.5        4.         4.         3.75       3.33333333 4.
 3.70588235 3.85714286 4.         3.8        4.         0.
 3.5        4.         4.         0.         4.         3.5
 0.         0.        ]",3.7666666666666666,30
349,350,"[3.41666667 3.5        3.33333333 3.15384615 3.2        3.
 3.14285714 3.38461538 3.         3.28571429 3.         3.
 3.83333333 0.         3.         0.         0.         0.
 0.         0.        ]",3.21875,32
350,351,"[3.6        3.75       3.125      3.47916667 3.35       3.76190476
 3.81944444 3.58695652 3.953125   3.65686275 3.26315789 3.53571429
 3.66666667 3.7        4.         0.         3.64285714 0.
 4.         0.        ]",3.6548672566371683,113
351,352,"[3.74657534 3.66666667 3.27777778 3.37       3.61842105 3.5625
 3.94761905 3.56185567 3.74390244 3.79213483 4.06896552 4.11538462
 3.77631579 4.625      3.16666667 0.         3.86206897 3.875
 3.         0.        ]",3.7914893617021277,235
352,353,"[3.2        3.66666667 3.66666667 3.23333333 3.2        3.07142857
 3.86363636 3.10714286 3.75       3.95652174 3.6        4.25
 2.9        3.5        3.66666667 5.         4.         3.25
 0.         0.        ]",3.4722222222222223,72
353,354,"[3.5625     3.5        3.75       3.60714286 3.8        3.87837838
 3.84507042 3.70666667 3.97297297 3.76760563 3.73333333 3.85714286
 3.64772727 3.68181818 3.5        4.         3.28571429 3.66666667
 4.5        0.        ]",3.75414364640884,181
354,355,"[4.16666667 3.         3.         3.66666667 3.         4.14285714
 3.66666667 4.14285714 4.         5.         0.         5.
 4.28571429 3.         5.         0.         0.         4.
 0.         0.        ]",4.0,21
355,356,"[3.96511628 4.66666667 4.55555556 4.07534247 3.76086957 4.08035714
 4.08050847 3.89       4.10526316 4.02564103 4.16666667 4.03846154
 4.10714286 4.05       4.66666667 0.         4.         4.33333333
 4.25       0.        ]",4.04978354978355,231
356,357,"[4.         4.13043478 4.07142857 3.81578947 4.0875     3.925
 4.11678832 3.92222222 4.         3.9375     3.97727273 4.26
 3.90322581 4.27777778 3.98387097 4.26315789 4.2        3.85714286
 3.75       0.        ]",3.973856209150327,306
357,358,"[2.7        4.         4.         3.03846154 4.         3.89583333
 3.5        2.         0.5        1.375      2.5        3.25
 4.25       2.75       0.5        0.75       3.5        0.
 0.         0.        ]",3.1818181818181817,33
358,359,"[3.22222222 4.33333333 3.85714286 2.85294118 3.35714286 3.56666667
 3.81034483 2.69444444 3.375      3.08823529 2.16666667 3.625
 2.76923077 4.5        2.66666667 0.         3.5        3.25
 0.         0.        ]",3.3135593220338984,59
359,360,"[0.         0.         1.         2.83333333 0.         1.5
 3.25       3.42857143 4.         3.42857143 2.5        4.2
 1.75       5.         0.         0.         0.         0.
 5.         0.        ]",3.25,20
360,361,"[3.3        3.4        3.25       3.36111111 3.3        3.41666667
 3.22222222 3.26923077 3.1875     3.19230769 2.58333333 3.33333333
 2.81818182 3.5        3.625      0.         3.375      0.
 2.         0.        ]",3.269230769230769,78
361,362,"[4.36666667 4.16666667 4.         4.1875     4.55555556 4.16666667
 4.28888889 4.25       4.28947368 4.18918919 4.36363636 4.13333333
 4.28571429 4.4        4.33333333 0.         3.9375     4.875
 4.33333333 0.        ]",4.275862068965517,87
362,363,"[3.11111111 2.         2.         3.5625     2.75       3.3
 4.         3.15       3.875      3.14285714 4.         4.
 3.         0.         0.         0.         0.         0.
 0.         0.        ]",3.3958333333333335,24
363,364,"[4.11111111 4.         4.         4.5        5.         3.5
 4.         3.9        5.         4.1        0.         3.
 3.5        0.         3.         0.         0.         0.
 0.         0.        ]",4.0,17
364,365,"[2.72321429 2.65       2.63888889 3.05263158 2.82758621 2.59459459
 2.4375     2.72       2.74390244 2.2        2.15625    2.
 2.61428571 3.05555556 2.25       1.25       2.61111111 0.
 0.         0.        ]",2.6936936936936937,222
365,366,"[3.875      3.75       4.         3.375      4.33333333 0.
 4.25       3.89473684 4.11111111 3.94444444 0.         4.
 3.375      4.25       0.         0.         4.         0.
 3.         0.        ]",3.94,25
366,367,"[3.95833333 3.66666667 4.2        3.66292135 4.125      3.76744186
 4.         3.89473684 4.2        4.09090909 3.85714286 3.8
 4.25       4.         3.85714286 0.         4.         3.66666667
 0.         0.        ]",3.824324324324324,148
367,368,"[2.875      0.         2.33333333 2.68965517 2.5625     2.825
 3.09395973 2.67464115 2.88372093 2.796875   2.85294118 3.05263158
 2.671875   3.06818182 3.         0.         0.         2.91666667
 3.5        0.        ]",2.8533333333333335,375
368,369,"[3.2173913  3.75       3.125      3.41836735 3.22222222 3.11111111
 3.46296296 3.17741935 3.45       3.5        4.         3.8
 3.2826087  3.33333333 3.05       3.33333333 3.5        3.
 0.         0.        ]",3.3398058252427183,103
369,370,"[3.24       3.375      3.16666667 3.72580645 3.46428571 3.625
 3.64583333 3.3125     3.55       3.57142857 3.66666667 3.91666667
 2.96666667 3.5        0.         3.5        2.9        0.
 3.         0.        ]",3.5135135135135136,74
370,371,"[4.5        4.61111111 4.25       4.5        4.45       4.7
 4.80769231 4.42307692 4.4        4.7        4.625      4.625
 4.7        0.         4.25       0.         4.75       0.
 5.         0.        ]",4.515151515151516,33
371,372,"[3.55882353 2.63636364 2.88888889 3.18867925 3.16666667 3.58974359
 3.34408602 3.74       3.56756757 3.55357143 3.61538462 3.625
 3.47619048 3.75       2.90909091 3.         4.         3.66666667
 2.33333333 0.        ]",3.4126984126984126,189
372,373,"[2.55555556 4.4        3.07142857 2.5        3.         3.
 3.85294118 2.47826087 3.84615385 3.47619048 4.         3.4
 2.55555556 3.25       5.         0.         3.5        3.
 0.         0.        ]",3.125,80
373,374,"[3.46153846 3.         3.         4.28571429 4.         4.
 3.71428571 3.54545455 3.66666667 3.91666667 4.         5.
 3.6        4.         3.         0.         3.         3.
 0.         0.        ]",3.6153846153846154,26
374,375,"[3.91666667 3.16666667 3.16666667 4.14285714 3.         3.55555556
 4.41666667 3.27777778 4.5        3.5        5.         4.75
 2.625      4.5        3.         0.         3.         0.
 0.         0.        ]",3.9038461538461537,26
375,376,"[4.         4.58333333 4.5625     3.74137931 4.08333333 3.95
 4.11111111 4.0877193  4.27272727 4.325      3.66666667 4.40909091
 4.08333333 4.14285714 0.         0.         4.5        3.5
 4.         0.        ]",4.089622641509434,106
376,377,"[4.25       4.125      3.33333333 3.46341463 3.86842105 3.625
 4.16666667 3.95454545 3.85714286 4.10714286 4.04166667 4.78571429
 4.2        4.07142857 3.22222222 4.         4.5        4.
 4.         0.        ]",3.9,105
377,378,"[4.05       4.25       4.25       3.71428571 4.2        3.5
 3.97826087 3.61538462 4.         3.8125     3.25       4.25
 4.         4.         4.5        0.         4.4        0.
 0.         0.        ]",3.973684210526316,38
378,379,"[3.71428571 3.         4.         3.         2.5        3.66666667
 3.92857143 3.41666667 2.875      3.45454545 3.         3.
 3.5        5.         3.         0.         4.         5.
 0.         0.        ]",3.4827586206896552,29
